TransactionID,CustomerID,TransactionTime,TransactionAmount,MerchantCategory,TransactionMode,Location,AccountAgeDays,RiskScore,IsFraud,Hour,DayOfWeek
296,C001140,23:54.6,51.35,digital_services,pos,"Berlin,DE",90,44.37,0,2,Wednesday
297,C000191,15:10.6,55.66,groceries,pos,"New York,US",1926,0.14,0,16,Monday
298,C002301,03:41.6,64.84,gaming,online,"Dubai,AE",360,66.53,0,5,Friday
299,C000981,36:49.6,29.4,groceries,pos,"Toronto,CA",1324,22.19,0,22,Friday
300,C002976,55:33.6,17.98,electronics,online,"Berlin,DE",3074,44.29,0,6,Sunday
301,C001185,52:59.6,6.64,electronics,pos,"San Francisco,US",1437,0.01,0,21,Friday
302,C003328,47:01.6,23.71,fuel,online,"Singapore,SG",3248,44.3,0,10,Friday
303,C003395,56:37.6,96.33,telecom,pos,"Mumbai,IN",1149,22.36,0,4,Thursday
304,C000128,44:44.6,23.49,electronics,online,"Singapore,SG",2828,44.3,0,20,Saturday
305,C002066,28:09.6,41.04,entertainment,online,"Toronto,CA",727,44.34,0,16,Monday
306,C001817,50:02.6,95.56,gaming,pos,"London,UK",1603,22.36,0,21,Sunday
307,C000570,47:29.6,101.99,restaurants,online,"New York,US",1202,22.37,0,14,Saturday
308,C001896,50:45.6,14.95,utilities,pos,"London,UK",1803,22.16,0,15,Thursday
309,C002734,36:01.6,180.63,fashion,atm,"Sydney,AU",5,66.82,0,4,Tuesday
310,C003864,22:28.6,211.2,utilities,online,"Sydney,AU",1837,44.77,0,10,Wednesday
311,C004722,24:31.6,14.07,utilities,pos,"Mumbai,IN",1738,22.15,0,0,Tuesday
312,C004015,22:54.6,20.32,healthcare,online,"Bengaluru,IN",2165,22.17,0,7,Tuesday
313,C002902,15:53.6,227.99,electronics,online,"Sydney,AU",3062,66.93,1,0,Monday
314,C001687,51:56.6,45.78,entertainment,online,"Sydney,AU",431,66.48,0,5,Wednesday
315,C003010,45:13.6,3.8,others,atm,"Singapore,SG",390,22.13,0,15,Tuesday
316,C000155,42:01.6,10.18,healthcare,online,"Berlin,DE",3551,44.27,0,12,Tuesday
317,C002538,15:13.6,40.48,others,pos,"Bengaluru,IN",3543,0.1,0,22,Wednesday
318,C001410,58:57.6,13.52,healthcare,atm,"Dubai,AE",1374,44.28,0,0,Sunday
319,C004058,45:16.6,33.24,restaurants,online,"Toronto,CA",744,66.45,0,3,Monday
320,C000785,25:01.6,56.76,restaurants,pos,"San Francisco,US",84,0.14,0,12,Friday
321,C003176,54:39.6,315.67,digital_services,pos,"San Francisco,US",2649,0.79,0,22,Saturday
322,C004342,42:41.6,38.53,restaurants,online,"New York,US",3299,22.22,0,11,Wednesday
323,C002807,47:50.6,197.76,entertainment,online,"Remote,Unknown",453,66.86,0,1,Tuesday
324,C000538,09:28.6,303.24,gaming,online,"Mumbai,IN",3519,22.88,0,6,Tuesday
325,C001842,52:55.6,305.26,digital_services,pos,"Mumbai,IN",1135,0.76,0,11,Thursday
326,C002456,03:34.6,76.84,travel,pos,"Bengaluru,IN",323,0.19,0,21,Tuesday
327,C000525,31:13.6,5.18,fuel,online,"Mumbai,IN",1954,44.25,0,1,Friday
328,C002951,41:50.6,94.92,travel,online,"Dubai,AE",3596,44.48,0,12,Friday
329,C004132,17:32.6,192.11,utilities,atm,"Berlin,DE",1563,44.72,0,5,Thursday
330,C004781,00:23.6,49.54,telecom,online,"Toronto,CA",1989,44.37,0,22,Thursday
331,C004116,13:41.6,442.97,healthcare,pos,"Sydney,AU",1129,52.72,0,17,Wednesday
332,C002369,52:54.6,153.21,others,online,"Berlin,DE",1110,44.62,0,7,Friday
333,C003848,02:51.6,107.98,entertainment,pos,"Sydney,AU",3012,22.39,0,13,Tuesday
334,C004496,25:55.6,201.07,gaming,atm,"Sydney,AU",2551,22.62,0,20,Tuesday
335,C002702,00:55.6,81.45,others,online,"Dubai,AE",506,44.45,0,19,Monday
336,C000972,50:34.6,2.74,gaming,online,"Berlin,DE",2933,44.25,0,15,Saturday
337,C001167,57:41.6,30,digital_services,pos,"San Francisco,US",1180,22.19,0,1,Monday
338,C004930,36:36.6,229.66,travel,online,"London,UK",1735,44.82,0,20,Sunday
339,C002775,25:49.6,20.72,telecom,online,"Bengaluru,IN",496,44.29,0,1,Thursday
340,C001983,17:24.6,41.76,healthcare,pos,"Berlin,DE",941,22.22,0,22,Friday
341,C000854,42:57.6,15.58,entertainment,online,"San Francisco,US",3042,22.16,0,12,Monday
342,C004147,23:41.6,464.38,fashion,online,"Bengaluru,IN",386,52.78,0,19,Saturday
343,C003737,36:13.6,410.67,fashion,pos,"Sydney,AU",1673,52.64,0,10,Wednesday
344,C003770,22:37.6,18.9,fashion,pos,"New York,US",3535,0.04,0,6,Sunday
345,C000575,31:51.6,65.15,fuel,online,"Mumbai,IN",3615,22.28,0,23,Monday
346,C003262,49:43.6,24.13,telecom,pos,"Bengaluru,IN",676,0.06,0,11,Thursday
347,C001149,25:08.6,114.2,restaurants,pos,"San Francisco,US",3185,0.28,0,9,Saturday
348,C001716,10:14.6,100.65,gaming,pos,"San Francisco,US",1897,0.25,0,16,Sunday
349,C004778,38:36.6,144.61,fuel,online,"Berlin,DE",2913,44.6,0,7,Sunday
350,C004934,16:29.6,81.31,fuel,online,"Berlin,DE",3518,44.44,0,19,Saturday
351,C003855,17:01.6,1849.16,telecom,pos,"Mumbai,IN",2335,34.12,0,7,Saturday
352,C002492,01:28.6,15.9,others,pos,"Sydney,AU",923,22.16,0,17,Saturday
353,C002661,31:34.6,7.01,entertainment,pos,"Mumbai,IN",1794,0.01,0,12,Thursday
354,C003125,39:27.6,34.07,others,online,"San Francisco,US",201,22.2,0,23,Monday
355,C003052,47:16.6,8.32,entertainment,pos,"London,UK",811,22.14,0,23,Monday
356,C000005,39:28.6,9.11,utilities,pos,"Singapore,SG",883,22.14,0,16,Wednesday
357,C004870,01:08.6,16.42,digital_services,online,"New York,US",1403,22.16,0,19,Saturday
358,C000877,11:37.6,18.05,others,online,"San Francisco,US",2561,22.16,0,18,Monday
359,C000992,09:55.6,17.37,groceries,pos,"San Francisco,US",1289,0.04,0,17,Friday
360,C004143,54:14.6,101.68,fashion,pos,"Sydney,AU",1212,22.37,0,12,Monday
361,C004365,26:06.6,29.74,electronics,online,"Dubai,AE",898,44.32,0,9,Sunday
362,C004466,12:30.6,44.02,healthcare,pos,"Berlin,DE",2405,22.23,0,21,Friday
363,C000636,52:27.6,159.67,others,pos,"Bengaluru,IN",3313,22.52,0,3,Thursday
364,C001694,49:23.6,21.77,groceries,pos,"Bengaluru,IN",1217,0.05,0,21,Friday
365,C001683,58:21.6,39.75,electronics,pos,"London,UK",1134,44.34,0,2,Sunday
366,C004753,55:13.6,84.68,entertainment,pos,"Mumbai,IN",2956,22.33,0,1,Saturday
367,C000120,26:04.6,5.31,groceries,online,"Bengaluru,IN",2954,22.13,0,22,Thursday
368,C000831,40:16.6,3.12,gaming,online,"Bengaluru,IN",3571,44.25,0,3,Sunday
369,C003676,57:50.6,82.71,utilities,pos,"Singapore,SG",1647,44.45,0,3,Thursday
370,C001370,23:07.6,98.54,telecom,online,"Singapore,SG",1089,66.61,0,5,Sunday
371,C000741,26:26.6,650.06,fashion,pos,"New York,US",1089,31.12,0,10,Thursday
372,C000117,29:42.6,66,restaurants,pos,"Mumbai,IN",317,0.16,0,10,Sunday
373,C002839,19:59.6,146.01,healthcare,online,"Toronto,CA",2143,44.61,0,12,Thursday
374,C001151,47:13.6,43.18,electronics,pos,"Berlin,DE",459,22.23,0,15,Wednesday
375,C001932,53:55.6,78,gaming,pos,"Berlin,DE",1733,44.44,0,5,Wednesday
376,C001013,47:48.6,403.71,education,online,"Bengaluru,IN",395,52.63,0,18,Tuesday
377,C001665,33:09.6,4.27,fashion,pos,"Dubai,AE",1220,22.13,0,9,Tuesday
378,C001082,13:58.6,89.69,utilities,atm,"Toronto,CA",1574,22.34,0,21,Wednesday
379,C004730,19:32.6,708.18,restaurants,online,"Mumbai,IN",1063,53.39,0,16,Saturday
380,C000513,56:21.6,76.59,others,pos,"Sydney,AU",2197,22.31,0,12,Wednesday
381,C002850,41:02.6,395.71,healthcare,online,"Berlin,DE",2424,96.85,0,5,Monday
382,C000560,31:02.6,25.66,restaurants,online,"San Francisco,US",2414,44.31,0,5,Sunday
383,C003673,11:32.6,52.54,digital_services,online,"Mumbai,IN",1756,44.37,0,3,Friday
384,C004584,06:40.6,56.84,utilities,pos,"New York,US",456,0.14,0,16,Monday
385,C004993,23:49.6,3.81,utilities,online,"Mumbai,IN",276,22.13,0,10,Thursday
386,C003344,09:39.6,13.44,healthcare,online,"Bengaluru,IN",1579,22.15,0,21,Friday
387,C004071,12:32.6,14.64,fashion,pos,"Berlin,DE",3582,22.16,0,20,Monday
388,C004800,12:22.6,146.42,fashion,online,"Dubai,AE",1262,44.61,0,15,Wednesday
389,C001471,07:21.6,155.49,education,online,"Singapore,SG",2453,44.63,0,7,Wednesday
390,C000581,37:29.6,80.55,travel,online,"Mumbai,IN",163,22.32,0,11,Thursday
391,C002295,12:14.6,146.78,fashion,online,"Remote,Unknown",3392,44.61,0,8,Tuesday
392,C003148,21:26.6,44.84,fashion,pos,"Singapore,SG",1643,22.23,0,13,Monday
393,C004250,25:40.6,230.98,digital_services,online,"Bengaluru,IN",800,22.7,0,22,Saturday
394,C001680,04:03.6,55.18,restaurants,online,"New York,US",2852,22.26,0,18,Tuesday
395,C003507,39:54.6,58.52,digital_services,pos,"New York,US",3141,22.27,0,4,Thursday
396,C002745,27:00.6,39.7,telecom,pos,"Sydney,AU",1133,44.34,0,2,Saturday
397,C003357,00:08.6,124.13,fashion,pos,"Dubai,AE",180,22.43,0,20,Thursday
398,C004046,40:54.6,32.94,gaming,pos,"Singapore,SG",2180,22.2,0,8,Thursday
399,C001244,57:11.6,176.22,education,pos,"Bengaluru,IN",1543,0.44,0,14,Friday
400,C003119,50:20.6,14.03,groceries,pos,"New York,US",2900,0.03,0,19,Saturday
401,C002142,17:55.6,14.6,digital_services,pos,"Berlin,DE",2035,22.16,0,9,Tuesday
402,C003060,16:26.6,124.58,fuel,pos,"Remote,Unknown",1479,22.43,0,20,Wednesday
403,C004549,34:34.6,49.09,groceries,pos,"Remote,Unknown",1012,22.24,0,18,Tuesday
404,C002960,53:45.6,31.67,others,online,"Dubai,AE",1432,66.44,0,4,Sunday
405,C002266,42:11.6,158.87,electronics,pos,"Singapore,SG",1685,22.52,0,19,Tuesday
406,C002480,14:25.6,26.35,gaming,pos,"Berlin,DE",3257,22.18,0,7,Sunday
407,C004647,28:02.6,42.94,entertainment,pos,"Berlin,DE",457,44.35,0,0,Friday
408,C001636,20:41.6,292.68,travel,online,"Sydney,AU",915,67.1,0,4,Monday
409,C001758,18:45.6,346.18,electronics,online,"Berlin,DE",3065,45.11,0,15,Tuesday
410,C004453,59:45.6,360.28,telecom,online,"San Francisco,US",3577,23.02,0,8,Monday
411,C002071,15:47.6,38.92,entertainment,pos,"Singapore,SG",2558,22.22,0,19,Thursday
412,C002850,23:04.6,239.09,gaming,online,"Dubai,AE",3362,66.96,0,5,Wednesday
413,C003252,41:22.6,17.48,digital_services,online,"Bengaluru,IN",2293,22.16,0,18,Tuesday
414,C003731,29:33.6,18.39,fuel,online,"Remote,Unknown",784,44.29,0,10,Friday
415,C002490,34:20.6,3.25,telecom,online,"Remote,Unknown",3110,44.25,0,13,Thursday
416,C001632,44:50.6,406.44,entertainment,pos,"Mumbai,IN",1139,30.51,0,14,Saturday
417,C002817,34:05.6,19.36,gaming,pos,"Sydney,AU",2546,22.17,0,7,Tuesday
418,C001016,33:00.6,46.91,entertainment,online,"Dubai,AE",1361,44.36,0,12,Tuesday
419,C001349,59:16.6,18.31,electronics,pos,"London,UK",2507,22.16,0,6,Saturday
420,C004612,36:58.6,125.74,fashion,online,"Bengaluru,IN",3191,22.43,0,17,Sunday
421,C003088,11:13.6,34.79,travel,online,"Remote,Unknown",2692,44.33,0,17,Wednesday
422,C002840,11:08.6,11.41,restaurants,pos,"Bengaluru,IN",56,0.02,0,21,Saturday
423,C000336,28:29.6,92.76,gaming,pos,"London,UK",424,22.35,0,15,Sunday
424,C004593,17:30.6,9.77,fuel,pos,"Bengaluru,IN",3192,0.02,0,19,Friday
425,C000896,26:28.6,19.99,telecom,pos,"Mumbai,IN",50,0.05,0,8,Monday
426,C003547,39:26.6,4.36,education,pos,"Bengaluru,IN",3437,22.13,0,3,Saturday
427,C000852,45:53.6,9.89,entertainment,online,"Dubai,AE",2421,44.27,0,13,Wednesday
428,C001688,39:33.6,67.64,fashion,online,"London,UK",1960,66.53,0,2,Sunday
429,C001932,24:02.6,5.17,restaurants,online,"San Francisco,US",1386,44.25,0,5,Wednesday
430,C003747,20:27.6,9.23,education,pos,"Singapore,SG",2130,22.14,0,14,Saturday
431,C002428,14:05.6,54.44,fuel,online,"London,UK",882,66.5,0,4,Monday
432,C001569,19:05.6,28.44,fashion,online,"Toronto,CA",2609,66.44,0,2,Sunday
433,C004001,57:30.6,596.12,fashion,pos,"Berlin,DE",2096,75.23,0,0,Sunday
434,C002739,56:34.6,493.08,healthcare,online,"Remote,Unknown",1670,74.97,0,20,Saturday
435,C003499,15:30.6,19.27,utilities,online,"New York,US",238,22.17,0,20,Thursday
436,C003914,54:32.6,106.54,fashion,online,"Toronto,CA",3040,44.51,0,8,Wednesday
437,C001067,15:08.6,134.17,restaurants,online,"London,UK",3454,44.58,0,12,Thursday
438,C004381,32:58.6,26.66,travel,pos,"Toronto,CA",389,22.19,0,11,Tuesday
439,C002445,27:38.6,9.07,utilities,pos,"New York,US",3407,0.02,0,19,Wednesday
440,C004108,02:01.6,53.8,fuel,online,"San Francisco,US",685,22.25,0,11,Monday
441,C003374,26:42.6,44.37,gaming,online,"Mumbai,IN",187,44.35,0,1,Thursday
442,C003970,38:48.6,32.37,groceries,pos,"London,UK",3192,22.2,0,19,Tuesday
443,C002547,27:15.6,92.83,digital_services,pos,"Berlin,DE",2744,44.47,0,4,Friday
444,C000754,52:50.6,22.18,fuel,pos,"London,UK",3429,22.17,0,19,Tuesday
445,C002083,07:01.6,13.7,fashion,pos,"New York,US",2411,0.03,0,17,Tuesday
446,C002775,35:17.6,62.23,restaurants,online,"Bengaluru,IN",3235,22.27,0,19,Friday
447,C002897,50:37.6,86.76,entertainment,atm,"Berlin,DE",2056,44.46,0,4,Thursday
448,C004186,29:34.6,13.3,electronics,pos,"Bengaluru,IN",2659,0.03,0,9,Saturday
449,C000776,32:26.6,166.29,digital_services,online,"Bengaluru,IN",3389,22.53,0,19,Friday
450,C001626,28:47.6,6.52,fuel,online,"London,UK",2075,44.26,0,6,Sunday
451,C003070,46:07.6,27.28,healthcare,online,"Sydney,AU",974,66.43,0,0,Saturday
452,C000418,33:35.6,40.06,education,online,"London,UK",2935,44.34,0,18,Friday
453,C000115,28:48.6,25.45,electronics,atm,"Singapore,SG",983,22.18,0,7,Tuesday
454,C000617,06:33.6,27.71,digital_services,pos,"Sydney,AU",276,22.19,0,12,Tuesday
455,C003975,19:01.6,515.58,travel,online,"Berlin,DE",825,97.15,0,3,Tuesday
456,C003268,48:00.6,19.67,gaming,online,"Berlin,DE",3014,44.29,0,12,Wednesday
457,C000826,15:33.6,1021.95,entertainment,pos,"San Francisco,US",3544,32.05,0,8,Tuesday
458,C001517,10:22.6,92.25,healthcare,online,"Dubai,AE",2839,44.47,0,12,Wednesday
459,C003147,31:37.6,60.98,digital_services,pos,"London,UK",1892,22.27,0,8,Monday
460,C000413,39:17.6,96.69,fashion,pos,"New York,US",2764,0.24,0,9,Tuesday
461,C000729,01:12.6,1136.73,digital_services,pos,"Toronto,CA",477,54.46,0,19,Saturday
462,C003349,43:41.6,16.57,restaurants,pos,"Singapore,SG",3250,22.16,0,15,Saturday
463,C002809,20:59.6,14.23,restaurants,pos,"San Francisco,US",2752,22.15,0,3,Monday
464,C000676,10:29.6,22.07,restaurants,atm,"Berlin,DE",1576,22.17,0,14,Wednesday
465,C003466,01:45.6,56.75,fuel,online,"Dubai,AE",2408,44.38,0,9,Wednesday
466,C002505,39:41.6,6.88,entertainment,pos,"Toronto,CA",1260,22.14,0,19,Saturday
467,C002968,53:18.6,56.08,entertainment,online,"London,UK",1057,44.38,0,12,Tuesday
468,C002787,33:59.6,416.65,education,online,"Mumbai,IN",1565,74.78,0,0,Wednesday
469,C001123,49:45.6,65.48,fuel,online,"Remote,Unknown",545,66.53,0,4,Wednesday
470,C004080,38:18.6,38.43,entertainment,pos,"Dubai,AE",2148,22.21,0,13,Saturday
471,C001572,16:22.6,26,restaurants,online,"Remote,Unknown",2705,66.43,0,4,Wednesday
472,C002144,03:00.6,160.49,restaurants,pos,"Bengaluru,IN",330,22.52,0,0,Thursday
473,C001688,27:47.6,20.27,groceries,pos,"Mumbai,IN",1089,22.17,0,4,Sunday
474,C004133,39:27.6,500.53,telecom,online,"New York,US",2170,74.99,0,0,Sunday
475,C003852,38:00.6,555.59,gaming,pos,"Dubai,AE",1579,75.13,0,5,Wednesday
476,C003441,31:47.6,74.3,digital_services,pos,"Remote,Unknown",3007,22.3,0,19,Thursday
477,C003767,01:51.6,53.85,gaming,pos,"Singapore,SG",1909,22.25,0,9,Wednesday
478,C002327,23:58.6,188.07,education,online,"Sydney,AU",1745,66.83,0,4,Wednesday
479,C002915,26:02.6,203.11,entertainment,pos,"San Francisco,US",3050,22.63,0,1,Monday
480,C004969,26:34.6,20.76,utilities,pos,"Sydney,AU",2524,22.17,0,11,Tuesday
481,C003953,23:04.6,29.02,education,online,"Toronto,CA",2790,44.31,0,19,Sunday
482,C000596,03:59.6,11.17,telecom,online,"Singapore,SG",127,44.27,0,11,Sunday
483,C000729,44:15.6,89.2,restaurants,pos,"Remote,Unknown",2916,22.34,0,23,Thursday
484,C001366,53:17.6,121.5,digital_services,pos,"New York,US",1210,0.3,0,16,Friday
485,C004493,44:38.6,10.81,electronics,online,"Bengaluru,IN",1773,44.27,0,4,Thursday
486,C000699,03:32.6,31.62,healthcare,online,"Singapore,SG",2139,44.32,0,20,Thursday
487,C000396,47:43.6,10.84,telecom,pos,"Berlin,DE",1579,22.15,0,10,Thursday
488,C004172,05:17.6,18.57,telecom,online,"Remote,Unknown",1957,44.29,0,16,Sunday
489,C004361,29:12.6,105.77,utilities,atm,"Sydney,AU",2094,44.51,0,0,Thursday
490,C002503,44:31.6,22.64,utilities,online,"Berlin,DE",2073,44.3,0,21,Tuesday
491,C001820,44:52.6,38.05,healthcare,pos,"Dubai,AE",1890,22.21,0,19,Friday
492,C000718,08:57.6,7.75,fuel,online,"Berlin,DE",2397,44.26,0,9,Tuesday
493,C002783,48:44.6,68.33,telecom,atm,"Dubai,AE",1635,44.41,0,0,Saturday
494,C004947,38:47.6,51.77,entertainment,pos,"Berlin,DE",3051,22.25,0,7,Saturday
495,C003578,23:22.6,22.77,utilities,atm,"Singapore,SG",2816,22.18,0,15,Friday
496,C000144,00:14.6,43.52,telecom,pos,"London,UK",873,22.23,0,10,Tuesday
497,C004981,16:28.6,67.79,electronics,online,"Remote,Unknown",3507,44.41,0,11,Wednesday
498,C003141,35:41.6,20.54,digital_services,online,"Toronto,CA",3402,44.29,0,12,Sunday
499,C004492,02:53.6,9.29,education,pos,"Singapore,SG",1909,22.14,0,12,Sunday
500,C002939,15:44.6,476.61,fuel,pos,"New York,US",2342,30.69,0,17,Friday
501,C003637,17:13.6,25.54,fashion,atm,"Remote,Unknown",246,44.31,0,4,Saturday
502,C003223,15:51.6,48.61,fashion,online,"Toronto,CA",3238,44.36,0,16,Friday
503,C001168,10:49.6,183.65,healthcare,pos,"Remote,Unknown",257,22.58,0,20,Wednesday
504,C002617,48:25.6,3770.14,digital_services,atm,"Berlin,DE",822,61.05,0,10,Tuesday
505,C001063,54:55.6,12.26,digital_services,online,"Remote,Unknown",2400,44.27,0,17,Tuesday
506,C002157,11:54.6,93.67,fashion,pos,"Sydney,AU",790,44.48,0,0,Tuesday
507,C002983,21:01.6,23.36,utilities,online,"Toronto,CA",3261,66.42,0,3,Sunday
508,C003295,18:23.6,28.6,entertainment,pos,"Remote,Unknown",3071,22.19,0,7,Thursday
509,C004730,05:35.6,23.01,healthcare,online,"Remote,Unknown",694,44.3,0,22,Wednesday
510,C001157,57:23.6,14.14,fashion,online,"San Francisco,US",3347,22.15,0,23,Tuesday
511,C000733,43:04.6,51.96,digital_services,online,"San Francisco,US",739,22.25,0,11,Friday
512,C004331,15:42.6,9.31,fuel,atm,"London,UK",3106,22.14,0,9,Monday
513,C004847,21:45.6,170.06,telecom,pos,"London,UK",719,44.67,0,3,Saturday
514,C000954,53:22.6,58.32,electronics,online,"Dubai,AE",556,66.51,0,3,Sunday
515,C002540,28:18.6,90.64,fuel,atm,"Dubai,AE",1514,22.35,0,10,Monday
516,C003325,31:17.6,31.2,telecom,pos,"San Francisco,US",2547,0.07,0,18,Wednesday
517,C003302,12:05.6,35.14,fuel,pos,"Dubai,AE",1269,22.21,0,21,Friday
518,C001543,45:24.6,77.1,entertainment,online,"Bengaluru,IN",1278,44.43,0,2,Sunday
519,C001192,31:01.6,13.51,education,online,"Toronto,CA",1133,44.28,0,10,Tuesday
520,C002994,54:08.6,35.53,healthcare,pos,"Bengaluru,IN",2371,0.08,0,18,Sunday
521,C002682,27:16.6,19.46,fashion,online,"New York,US",114,22.17,0,23,Wednesday
522,C001218,46:29.6,18.75,restaurants,pos,"London,UK",948,22.17,0,9,Sunday
523,C001541,17:43.6,4.34,education,online,"San Francisco,US",485,22.13,0,8,Wednesday
524,C003237,29:45.6,272.38,digital_services,online,"Berlin,DE",278,67.05,0,2,Friday
525,C002387,18:07.6,23.95,fuel,online,"New York,US",1773,22.18,0,9,Tuesday
526,C003720,55:23.6,220.53,fuel,atm,"Singapore,SG",1053,22.67,0,20,Monday
527,C001389,27:41.6,196.87,healthcare,online,"Singapore,SG",398,44.73,0,18,Friday
528,C001857,45:22.6,11.67,education,online,"Bengaluru,IN",222,22.15,0,17,Saturday
529,C001366,09:05.6,14.79,travel,pos,"Toronto,CA",2366,22.16,0,12,Monday
530,C000500,09:58.6,1179.21,telecom,pos,"Mumbai,IN",2319,32.44,0,9,Monday
531,C001681,21:47.6,446.35,digital_services,pos,"London,UK",1778,74.86,0,5,Friday
532,C000511,17:27.6,52.57,electronics,pos,"London,UK",2446,22.25,0,23,Wednesday
533,C004313,02:15.6,74.35,restaurants,online,"Sydney,AU",3523,66.55,0,1,Thursday
534,C001325,47:53.6,25.61,gaming,online,"Dubai,AE",1633,66.43,0,5,Saturday
535,C001156,56:36.6,91.73,fashion,pos,"Dubai,AE",343,44.47,0,5,Wednesday
536,C001828,34:19.6,23.09,telecom,atm,"Bengaluru,IN",2429,0.05,0,22,Sunday
537,C003142,39:35.6,4.76,telecom,pos,"New York,US",3448,0.01,0,7,Tuesday
538,C003487,43:07.6,11.18,groceries,online,"Remote,Unknown",775,44.27,0,22,Friday
539,C001811,58:06.6,56,groceries,online,"London,UK",340,44.38,0,23,Wednesday
540,C002924,49:36.6,14.05,digital_services,online,"New York,US",7,44.28,0,13,Thursday
541,C002215,56:45.6,50.36,fashion,pos,"Mumbai,IN",1297,0.12,0,18,Tuesday
542,C004187,58:54.6,15.04,others,online,"Berlin,DE",288,44.28,0,22,Monday
543,C000714,10:54.6,21.35,gaming,online,"New York,US",893,22.17,0,23,Tuesday
544,C003603,12:53.6,151.99,education,online,"Dubai,AE",2895,66.74,0,1,Friday
545,C004135,45:17.6,73.48,travel,pos,"Mumbai,IN",717,0.18,0,11,Saturday
546,C003523,18:00.6,53.97,electronics,online,"Singapore,SG",184,44.38,0,19,Tuesday
547,C004269,01:00.6,156.77,education,pos,"San Francisco,US",1854,22.51,1,0,Monday
548,C004749,18:49.6,97.2,restaurants,pos,"Berlin,DE",570,22.36,0,16,Friday
549,C004850,25:39.6,309.78,education,online,"Singapore,SG",623,45.02,0,14,Friday
550,C001244,25:03.6,31.44,gaming,pos,"San Francisco,US",2234,0.07,0,12,Thursday
551,C003710,40:16.6,32.6,travel,online,"Remote,Unknown",643,44.32,0,6,Wednesday
552,C001082,54:31.6,11.46,restaurants,online,"Remote,Unknown",2528,44.27,0,10,Wednesday
553,C000456,28:33.6,32.63,gaming,pos,"London,UK",2896,22.2,0,8,Thursday
554,C004925,00:01.6,173.77,groceries,pos,"Dubai,AE",2678,22.55,0,6,Monday
555,C000895,22:23.6,259.82,utilities,pos,"Dubai,AE",3329,22.77,0,21,Saturday
556,C001385,48:06.6,172.84,groceries,pos,"New York,US",2552,22.55,0,3,Saturday
557,C001959,45:45.6,6.34,utilities,pos,"Mumbai,IN",110,0.01,0,14,Saturday
558,C003073,04:48.6,200.29,fashion,online,"New York,US",3220,44.74,0,0,Tuesday
559,C001997,47:46.6,6.01,others,pos,"Mumbai,IN",732,22.13,0,4,Saturday
560,C004286,15:36.6,160.41,digital_services,pos,"Bengaluru,IN",214,0.4,0,22,Sunday
561,C000505,59:54.6,35.12,groceries,online,"London,UK",3044,44.33,0,10,Saturday
562,C001215,22:31.6,126.85,healthcare,online,"Bengaluru,IN",1598,44.56,0,4,Sunday
563,C001532,40:26.6,11.03,travel,pos,"Bengaluru,IN",568,22.15,0,0,Tuesday
564,C003441,15:40.6,222.61,healthcare,online,"Toronto,CA",3049,44.8,0,19,Sunday
565,C000824,34:06.6,9.41,gaming,online,"Toronto,CA",1461,66.39,0,3,Sunday
566,C000929,12:48.6,24.48,telecom,pos,"Toronto,CA",3009,22.18,0,6,Wednesday
567,C000134,35:55.6,16.48,fashion,atm,"Remote,Unknown",2872,22.16,0,12,Monday
568,C002106,35:58.6,6.65,education,pos,"London,UK",1358,44.26,0,2,Tuesday
